"","data","cat_pergunta","dado","cat_recorte","recorte","valor"
"1618","2014-07-21","favorito","Eduardo Campos","interesse","NS/NR*",0
"1619","2014-07-21","favorito","NS/NR*","interesse","NS/NR*",43
"1620","2014-07-21","favorito","Outros","interesse","NS/NR*",0
"1621","2014-07-21","vida_hoje","Satisfeito","desejo_mudanca","Quer mudança",75
"1622","2014-07-21","vida_hoje","Insatisfeito","desejo_mudanca","Quer mudança",24
"1623","2014-07-21","vida_hoje","NS/NR*","desejo_mudanca","Quer mudança",0
"1624","2014-07-21","vida_hoje","Satisfeito","desejo_mudanca","Quer continuidade",87
"1625","2014-07-21","vida_hoje","Insatisfeito","desejo_mudanca","Quer continuidade",13
"1626","2014-07-21","vida_hoje","NS/NR*","desejo_mudanca","Quer continuidade",0
"1627","2014-07-21","vida_hoje","Satisfeito","desejo_mudanca","NS/NR*",79
"1628","2014-07-21","vida_hoje","Insatisfeito","desejo_mudanca","NS/NR*",21
"1629","2014-07-21","vida_hoje","NS/NR*","desejo_mudanca","NS/NR*",0
"1630","2014-07-21","interesse","Tem muito interesse","desejo_mudanca","Quer mudança",17
"1631","2014-07-21","interesse","Tem médio interesse","desejo_mudanca","Quer mudança",25
"1632","2014-07-21","interesse","Não tem interesse","desejo_mudanca","Quer mudança",58
"1633","2014-07-21","interesse","NS/NR*","desejo_mudanca","Quer mudança",0
"1634","2014-07-21","interesse","Tem muito interesse","desejo_mudanca","Quer continuidade",20
"1635","2014-07-21","interesse","Tem médio interesse","desejo_mudanca","Quer continuidade",32
"1636","2014-07-21","interesse","Não tem interesse","desejo_mudanca","Quer continuidade",48
"1637","2014-07-21","interesse","NS/NR*","desejo_mudanca","Quer continuidade",1
"1638","2014-07-21","interesse","Tem muito interesse","desejo_mudanca","NS/NR*",3
"1639","2014-07-21","interesse","Tem médio interesse","desejo_mudanca","NS/NR*",13
"1640","2014-07-21","interesse","Não tem interesse","desejo_mudanca","NS/NR*",82
"1641","2014-07-21","interesse","NS/NR*","desejo_mudanca","NS/NR*",3
"1642","2014-07-21","intencao_espontanea","Aécio Neves","desejo_mudanca","Quer mudança",15
"1643","2014-07-21","intencao_espontanea","Branco e Nulo","desejo_mudanca","Quer mudança",20
"1644","2014-07-21","intencao_espontanea","Dilma Rousseff","desejo_mudanca","Quer mudança",18
"1645","2014-07-21","intencao_espontanea","Eduardo Campos","desejo_mudanca","Quer mudança",5
"1646","2014-07-21","intencao_espontanea","NS/NR*","desejo_mudanca","Quer mudança",40
"1647","2014-07-21","intencao_espontanea","Outros","desejo_mudanca","Quer mudança",2
"1648","2014-07-21","intencao_espontanea","Aécio Neves","desejo_mudanca","Quer continuidade",5
"1649","2014-07-21","intencao_espontanea","Branco e Nulo","desejo_mudanca","Quer continuidade",8
"1650","2014-07-21","intencao_espontanea","Dilma Rousseff","desejo_mudanca","Quer continuidade",47
"1651","2014-07-21","intencao_espontanea","Eduardo Campos","desejo_mudanca","Quer continuidade",3
"1652","2014-07-21","intencao_espontanea","NS/NR*","desejo_mudanca","Quer continuidade",35
"1653","2014-07-21","intencao_espontanea","Outros","desejo_mudanca","Quer continuidade",2
"1654","2014-07-21","intencao_espontanea","Aécio Neves","desejo_mudanca","NS/NR*",5
"1655","2014-07-21","intencao_espontanea","Branco e Nulo","desejo_mudanca","NS/NR*",26
"1656","2014-07-21","intencao_espontanea","Dilma Rousseff","desejo_mudanca","NS/NR*",13
"1657","2014-07-21","intencao_espontanea","Eduardo Campos","desejo_mudanca","NS/NR*",0
"1658","2014-07-21","intencao_espontanea","NS/NR*","desejo_mudanca","NS/NR*",54
"1659","2014-07-21","intencao_espontanea","Outros","desejo_mudanca","NS/NR*",3
"1660","2014-07-21","intencao_estimulada","Aécio Neves","desejo_mudanca","Quer mudança",27
"1661","2014-07-21","intencao_estimulada","Branco e Nulo","desejo_mudanca","Quer mudança",19
"1662","2014-07-21","intencao_estimulada","Dilma Rousseff","desejo_mudanca","Quer mudança",27
"1663","2014-07-21","intencao_estimulada","Eduardo Campos","desejo_mudanca","Quer mudança",10
"1664","2014-07-21","intencao_estimulada","NS/NR*","desejo_mudanca","Quer mudança",10
"1665","2014-07-21","intencao_estimulada","Outros","desejo_mudanca","Quer mudança",5
"1666","2014-07-21","intencao_estimulada","Pastor Everaldo","desejo_mudanca","Quer mudança",3
"1667","2014-07-21","intencao_estimulada","Aécio Neves","desejo_mudanca","Quer continuidade",11
"1668","2014-07-21","intencao_estimulada","Branco e Nulo","desejo_mudanca","Quer continuidade",6
"1669","2014-07-21","intencao_estimulada","Dilma Rousseff","desejo_mudanca","Quer continuidade",67
"1670","2014-07-21","intencao_estimulada","Eduardo Campos","desejo_mudanca","Quer continuidade",5
"1671","2014-07-21","intencao_estimulada","NS/NR*","desejo_mudanca","Quer continuidade",6
"1672","2014-07-21","intencao_estimulada","Outros","desejo_mudanca","Quer continuidade",3
"1673","2014-07-21","intencao_estimulada","Pastor Everaldo","desejo_mudanca","Quer continuidade",2
"1674","2014-07-21","intencao_estimulada","Aécio Neves","desejo_mudanca","NS/NR*",13
"1675","2014-07-21","intencao_estimulada","Branco e Nulo","desejo_mudanca","NS/NR*",31
"1676","2014-07-21","intencao_estimulada","Dilma Rousseff","desejo_mudanca","NS/NR*",23
"1677","2014-07-21","intencao_estimulada","Eduardo Campos","desejo_mudanca","NS/NR*",3
"1678","2014-07-21","intencao_estimulada","NS/NR*","desejo_mudanca","NS/NR*",21
"1679","2014-07-21","intencao_estimulada","Outros","desejo_mudanca","NS/NR*",3
"1680","2014-07-21","intencao_estimulada","Pastor Everaldo","desejo_mudanca","NS/NR*",8
"1681","2014-07-21","avaliacao_governo","Ótimo e bom","desejo_mudanca","Quer mudança",21
"1682","2014-07-21","avaliacao_governo","Regular","desejo_mudanca","Quer mudança",38
"1683","2014-07-21","avaliacao_governo","Ruim e péssimo","desejo_mudanca","Quer mudança",41
"1684","2014-07-21","avaliacao_governo","NS/NR*","desejo_mudanca","Quer mudança",1
"1685","2014-07-21","avaliacao_governo","Ótimo e bom","desejo_mudanca","Quer continuidade",57
"1686","2014-07-21","avaliacao_governo","Regular","desejo_mudanca","Quer continuidade",31
"1687","2014-07-21","avaliacao_governo","Ruim e péssimo","desejo_mudanca","Quer continuidade",11
"1688","2014-07-21","avaliacao_governo","NS/NR*","desejo_mudanca","Quer continuidade",0
"1689","2014-07-21","avaliacao_governo","Ótimo e bom","desejo_mudanca","NS/NR*",23
"1690","2014-07-21","avaliacao_governo","Regular","desejo_mudanca","NS/NR*",31
"1691","2014-07-21","avaliacao_governo","Ruim e péssimo","desejo_mudanca","NS/NR*",38
"1692","2014-07-21","avaliacao_governo","NS/NR*","desejo_mudanca","NS/NR*",8
"1693","2014-07-21","aprova_dilma","Aprova","desejo_mudanca","Quer mudança",32
"1694","2014-07-21","aprova_dilma","Desaprova","desejo_mudanca","Quer mudança",62
"1695","2014-07-21","aprova_dilma","NS/NR*","desejo_mudanca","Quer mudança",6
"1696","2014-07-21","aprova_dilma","Aprova","desejo_mudanca","Quer continuidade",74
"1697","2014-07-21","aprova_dilma","Desaprova","desejo_mudanca","Quer continuidade",21
"1698","2014-07-21","aprova_dilma","NS/NR*","desejo_mudanca","Quer continuidade",4
"1699","2014-07-21","aprova_dilma","Aprova","desejo_mudanca","NS/NR*",31
"1700","2014-07-21","aprova_dilma","Desaprova","desejo_mudanca","NS/NR*",46
"1701","2014-07-21","aprova_dilma","NS/NR*","desejo_mudanca","NS/NR*",23
"1702","2014-07-21","rejeicao","Dilma Rousseff","desejo_mudanca","Quer mudança",46
"1703","2014-07-21","rejeicao","Aécio Neves","desejo_mudanca","Quer mudança",13
"1704","2014-07-21","rejeicao","Pastor Everaldo","desejo_mudanca","Quer mudança",11
"1705","2014-07-21","rejeicao","Eduardo Campos","desejo_mudanca","Quer mudança",8
"1706","2014-07-21","rejeicao","Dilma Rousseff","desejo_mudanca","Quer continuidade",14
"1707","2014-07-21","rejeicao","Aécio Neves","desejo_mudanca","Quer continuidade",25
"1708","2014-07-21","rejeicao","Pastor Everaldo","desejo_mudanca","Quer continuidade",10
"1709","2014-07-21","rejeicao","Eduardo Campos","desejo_mudanca","Quer continuidade",9
"1710","2014-07-21","rejeicao","Dilma Rousseff","desejo_mudanca","NS/NR*",10
"1711","2014-07-21","rejeicao","Aécio Neves","desejo_mudanca","NS/NR*",3
"1712","2014-07-21","rejeicao","Pastor Everaldo","desejo_mudanca","NS/NR*",5
"1713","2014-07-21","rejeicao","Eduardo Campos","desejo_mudanca","NS/NR*",0
"1714","2014-07-21","2turno_aecio","Aécio Neves","desejo_mudanca","Quer mudança",40
"1715","2014-07-21","2turno_aecio","Branco e Nulo","desejo_mudanca","Quer mudança",21
"1716","2014-07-21","2turno_aecio","Dilma Rousseff","desejo_mudanca","Quer mudança",29
"1717","2014-07-21","2turno_aecio","NS/NR*","desejo_mudanca","Quer mudança",9
"1718","2014-07-21","2turno_aecio","Aécio Neves","desejo_mudanca","Quer continuidade",17
"1719","2014-07-21","2turno_aecio","Branco e Nulo","desejo_mudanca","Quer continuidade",7
"1720","2014-07-21","2turno_aecio","Dilma Rousseff","desejo_mudanca","Quer continuidade",71
"1721","2014-07-21","2turno_aecio","NS/NR*","desejo_mudanca","Quer continuidade",5
"1722","2014-07-21","2turno_aecio","Aécio Neves","desejo_mudanca","NS/NR*",15
"1723","2014-07-21","2turno_aecio","Branco e Nulo","desejo_mudanca","NS/NR*",33
"1724","2014-07-21","2turno_aecio","Dilma Rousseff","desejo_mudanca","NS/NR*",31
"1725","2014-07-21","2turno_aecio","NS/NR*","desejo_mudanca","NS/NR*",21
"1726","2014-07-21","2turno_campos","Branco e Nulo","desejo_mudanca","Quer mudança",24
"1727","2014-07-21","2turno_campos","Dilma Rousseff","desejo_mudanca","Quer mudança",30
"1728","2014-07-21","2turno_campos","Eduardo Campos","desejo_mudanca","Quer mudança",35
"1729","2014-07-21","2turno_campos","NS/NR*","desejo_mudanca","Quer mudança",11
"1730","2014-07-21","2turno_campos","Branco e Nulo","desejo_mudanca","Quer continuidade",8
"1731","2014-07-21","2turno_campos","Dilma Rousseff","desejo_mudanca","Quer continuidade",70
"1732","2014-07-21","2turno_campos","Eduardo Campos","desejo_mudanca","Quer continuidade",15
"1733","2014-07-21","2turno_campos","NS/NR*","desejo_mudanca","Quer continuidade",7
"1734","2014-07-21","2turno_campos","Branco e Nulo","desejo_mudanca","NS/NR*",33
"1735","2014-07-21","2turno_campos","Dilma Rousseff","desejo_mudanca","NS/NR*",33
"1736","2014-07-21","2turno_campos","Eduardo Campos","desejo_mudanca","NS/NR*",8
"1737","2014-07-21","2turno_campos","NS/NR*","desejo_mudanca","NS/NR*",26
"1738","2014-07-21","favorito","Aécio Neves","desejo_mudanca","Quer mudança",19
"1739","2014-07-21","favorito","Dilma Rousseff","desejo_mudanca","Quer mudança",47
"1740","2014-07-21","favorito","Eduardo Campos","desejo_mudanca","Quer mudança",5
"1741","2014-07-21","favorito","NS/NR*","desejo_mudanca","Quer mudança",27
"1742","2014-07-21","favorito","Outros","desejo_mudanca","Quer mudança",2
"1743","2014-07-21","favorito","Aécio Neves","desejo_mudanca","Quer continuidade",9
"1744","2014-07-21","favorito","Dilma Rousseff","desejo_mudanca","Quer continuidade",72
"1745","2014-07-21","favorito","Eduardo Campos","desejo_mudanca","Quer continuidade",3
"1746","2014-07-21","favorito","NS/NR*","desejo_mudanca","Quer continuidade",15
"1747","2014-07-21","favorito","Outros","desejo_mudanca","Quer continuidade",1
"1748","2014-07-21","favorito","Aécio Neves","desejo_mudanca","NS/NR*",3
"1749","2014-07-21","favorito","Dilma Rousseff","desejo_mudanca","NS/NR*",33
"1750","2014-07-21","favorito","Eduardo Campos","desejo_mudanca","NS/NR*",5
"1751","2014-07-21","favorito","NS/NR*","desejo_mudanca","NS/NR*",54
"1752","2014-07-21","favorito","Outros","desejo_mudanca","NS/NR*",5
"1753","2014-07-21","vida_hoje","Satisfeito","avaliacao_governo","Ótimo e bom",88
"1754","2014-07-21","vida_hoje","Insatisfeito","avaliacao_governo","Ótimo e bom",12
"1755","2014-07-21","vida_hoje","NS/NR*","avaliacao_governo","Ótimo e bom",0
"1756","2014-07-21","vida_hoje","Satisfeito","avaliacao_governo","Regular",79
"1757","2014-07-21","vida_hoje","Insatisfeito","avaliacao_governo","Regular",20
"1758","2014-07-21","vida_hoje","NS/NR*","avaliacao_governo","Regular",0
"1759","2014-07-21","vida_hoje","Satisfeito","avaliacao_governo","Ruim e péssimo",68
"1760","2014-07-21","vida_hoje","Insatisfeito","avaliacao_governo","Ruim e péssimo",31
"1761","2014-07-21","vida_hoje","NS/NR*","avaliacao_governo","Ruim e péssimo",1
"1762","2014-07-21","vida_hoje","Satisfeito","avaliacao_governo","NS/NR*",79
"1763","2014-07-21","vida_hoje","Insatisfeito","avaliacao_governo","NS/NR*",21
"1764","2014-07-21","vida_hoje","NS/NR*","avaliacao_governo","NS/NR*",0
"1765","2014-07-21","interesse","Tem muito interesse","avaliacao_governo","Ótimo e bom",23
"1766","2014-07-21","interesse","Tem médio interesse","avaliacao_governo","Ótimo e bom",36
"1767","2014-07-21","interesse","Não tem interesse","avaliacao_governo","Ótimo e bom",41
"1768","2014-07-21","interesse","NS/NR*","avaliacao_governo","Ótimo e bom",0
"1769","2014-07-21","interesse","Tem muito interesse","avaliacao_governo","Regular",14
"1770","2014-07-21","interesse","Tem médio interesse","avaliacao_governo","Regular",26
"1771","2014-07-21","interesse","Não tem interesse","avaliacao_governo","Regular",59
"1772","2014-07-21","interesse","NS/NR*","avaliacao_governo","Regular",0
"1773","2014-07-21","interesse","Tem muito interesse","avaliacao_governo","Ruim e péssimo",15
"1774","2014-07-21","interesse","Tem médio interesse","avaliacao_governo","Ruim e péssimo",20
"1775","2014-07-21","interesse","Não tem interesse","avaliacao_governo","Ruim e péssimo",65
"1776","2014-07-21","interesse","NS/NR*","avaliacao_governo","Ruim e péssimo",0
"1777","2014-07-21","interesse","Tem muito interesse","avaliacao_governo","NS/NR*",7
"1778","2014-07-21","interesse","Tem médio interesse","avaliacao_governo","NS/NR*",14
"1779","2014-07-21","interesse","Não tem interesse","avaliacao_governo","NS/NR*",71
"1780","2014-07-21","interesse","NS/NR*","avaliacao_governo","NS/NR*",7
"1781","2014-07-21","intencao_espontanea","Aécio Neves","avaliacao_governo","Ótimo e bom",2
"1782","2014-07-21","intencao_espontanea","Branco e Nulo","avaliacao_governo","Ótimo e bom",5
"1783","2014-07-21","intencao_espontanea","Dilma Rousseff","avaliacao_governo","Ótimo e bom",61
"1784","2014-07-21","intencao_espontanea","Eduardo Campos","avaliacao_governo","Ótimo e bom",1
"1785","2014-07-21","intencao_espontanea","NS/NR*","avaliacao_governo","Ótimo e bom",30
"1786","2014-07-21","intencao_espontanea","Outros","avaliacao_governo","Ótimo e bom",1
"1787","2014-07-21","intencao_espontanea","Aécio Neves","avaliacao_governo","Regular",13
"1788","2014-07-21","intencao_espontanea","Branco e Nulo","avaliacao_governo","Regular",15
"1789","2014-07-21","intencao_espontanea","Dilma Rousseff","avaliacao_governo","Regular",18
"1790","2014-07-21","intencao_espontanea","Eduardo Campos","avaliacao_governo","Regular",5
"1791","2014-07-21","intencao_espontanea","NS/NR*","avaliacao_governo","Regular",47
"1792","2014-07-21","intencao_espontanea","Outros","avaliacao_governo","Regular",2
"1793","2014-07-21","intencao_espontanea","Aécio Neves","avaliacao_governo","Ruim e péssimo",21
"1794","2014-07-21","intencao_espontanea","Branco e Nulo","avaliacao_governo","Ruim e péssimo",29
"1795","2014-07-21","intencao_espontanea","Dilma Rousseff","avaliacao_governo","Ruim e péssimo",2
"1796","2014-07-21","intencao_espontanea","Eduardo Campos","avaliacao_governo","Ruim e péssimo",6
"1797","2014-07-21","intencao_espontanea","NS/NR*","avaliacao_governo","Ruim e péssimo",39
"1798","2014-07-21","intencao_espontanea","Outros","avaliacao_governo","Ruim e péssimo",3
"1799","2014-07-21","intencao_espontanea","Aécio Neves","avaliacao_governo","NS/NR*",7
"1800","2014-07-21","intencao_espontanea","Branco e Nulo","avaliacao_governo","NS/NR*",36
"1801","2014-07-21","intencao_espontanea","Dilma Rousseff","avaliacao_governo","NS/NR*",7
"1802","2014-07-21","intencao_espontanea","Eduardo Campos","avaliacao_governo","NS/NR*",7
"1803","2014-07-21","intencao_espontanea","NS/NR*","avaliacao_governo","NS/NR*",43
"1804","2014-07-21","intencao_espontanea","Outros","avaliacao_governo","NS/NR*",0
"1805","2014-07-21","intencao_estimulada","Aécio Neves","avaliacao_governo","Ótimo e bom",6
"1806","2014-07-21","intencao_estimulada","Branco e Nulo","avaliacao_governo","Ótimo e bom",3
"1807","2014-07-21","intencao_estimulada","Dilma Rousseff","avaliacao_governo","Ótimo e bom",81
"1808","2014-07-21","intencao_estimulada","Eduardo Campos","avaliacao_governo","Ótimo e bom",3
"1809","2014-07-21","intencao_estimulada","NS/NR*","avaliacao_governo","Ótimo e bom",3
"1810","2014-07-21","intencao_estimulada","Outros","avaliacao_governo","Ótimo e bom",2
"1811","2014-07-21","intencao_estimulada","Pastor Everaldo","avaliacao_governo","Ótimo e bom",1
"1812","2014-07-21","intencao_estimulada","Aécio Neves","avaliacao_governo","Regular",23
"1813","2014-07-21","intencao_estimulada","Branco e Nulo","avaliacao_governo","Regular",15
"1814","2014-07-21","intencao_estimulada","Dilma Rousseff","avaliacao_governo","Regular",32
"1815","2014-07-21","intencao_estimulada","Eduardo Campos","avaliacao_governo","Regular",9
"1816","2014-07-21","intencao_estimulada","NS/NR*","avaliacao_governo","Regular",13
"1817","2014-07-21","intencao_estimulada","Outros","avaliacao_governo","Regular",5
"1818","2014-07-21","intencao_estimulada","Pastor Everaldo","avaliacao_governo","Regular",4
"1819","2014-07-21","intencao_estimulada","Aécio Neves","avaliacao_governo","Ruim e péssimo",36
"1820","2014-07-21","intencao_estimulada","Branco e Nulo","avaliacao_governo","Ruim e péssimo",28
"1821","2014-07-21","intencao_estimulada","Dilma Rousseff","avaliacao_governo","Ruim e péssimo",5
"1822","2014-07-21","intencao_estimulada","Eduardo Campos","avaliacao_governo","Ruim e péssimo",12
